molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL6023043,6.26,1,CC(C)(C)C(=O)N1CCC(C(O)CC2c3ccccc3-c3cncn32)CC1,c1ccc2c(c1)-c1cncn1C2CCC1CCNCC1,367.49300000000017,binding,IC50,1,0.0
CHEMBL6023354,6.33,1,CC(C(=O)NC12CC(CO)(C1)C2)C1C2CC(Oc3ccnc4ccc(F)cc34)CC21,O=C(CC1C2CC(Oc3ccnc4ccccc34)CC12)NC12CC(C1)C2,410.4890000000001,binding,IC50,1,0.0
CHEMBL6023446,6.97,1,O=P(O)(O)CCSc1nonc1C(=NO)Nc1ccc(F)c(Br)c1,N=C(Nc1ccccc1)c1cnon1,441.17500000000007,binding,IC50,1,0.0
CHEMBL6023656,6.26,1,O=C(O)CCC(=O)OC(CC1c2ccccc2-c2cncn21)C1CCCCC1,c1ccc2c(c1)-c1cncn1C2CCC1CCCCC1,382.46000000000026,binding,IC50,1,0.0
CHEMBL6023670,5.96,1,Cn1c(CSc2nonc2C(=NO)NC2Cc3ccc(F)cc32)n[nH]c1=O,N=C(NC1Cc2ccccc21)c1nonc1SCc1n[nH]c(=O)[nH]1,391.3880000000001,binding,IC50,1,0.0
CHEMBL6023931,7.32,1,CS(=O)(=O)NCCOc1nonc1C(=NO)NC1Cc2ccc(F)cc21,N=C(NC1Cc2ccccc21)c1cnon1,385.3770000000001,binding,IC50,1,0.0
CHEMBL6023990,7.02,1,O=C1CCC(=O)N1CCONc1nonc1C(=NO)Nc1ccc(F)c(Br)c1,N=C(Nc1ccccc1)c1nonc1NOCCN1C(=O)CCC1=O,457.21600000000007,binding,IC50,1,0.0
CHEMBL6024041,8.92,1,CC(c1nc2cc(C(F)(F)F)ccc2[nH]1)C1C2CC(Oc3ccnc4ccc(F)cc34)CC21,c1ccc2[nH]c(CC3C4CC(Oc5ccnc6ccccc56)CC34)nc2c1,455.45500000000015,binding,IC50,1,0.0
CHEMBL6024162,8.09,1,CC(C(=O)Nc1nc2ccccc2s1)C1C2CC(n3cnc4cc(F)c(F)cc43)CC21,O=C(CC1C2CC(n3cnc4ccccc43)CC12)Nc1nc2ccccc2s1,438.50300000000016,binding,IC50,1,0.0
CHEMBL6024561,7.26,1,CC(C(=O)NC12CC(CCO)(C1)C2)C1C2CC(Oc3ccnc4ccc(F)cc34)CC21,O=C(CC1C2CC(Oc3ccnc4ccccc34)CC12)NC12CC(C1)C2,424.51600000000013,binding,IC50,1,0.0
CHEMBL6024608,6.76,1,O=C1NC(=O)C2(CCC(Nc3nonc3C(=NO)NC3Cc4ccc(F)cc43)CC2)N1,N=C(NC1Cc2ccccc21)c1nonc1NC1CCC2(CC1)NC(=O)NC2=O,429.41200000000015,binding,IC50,1,0.0
CHEMBL6024756,5.26,2,Cc1nc2onc(N)c2c(C)c1Cl,c1cnc2oncc2c1,197.625,binding,IC50,2,0.0
CHEMBL6024878,6.93,1,CC(C)(O)C(O)CSc1nonc1C(=NO)Nc1ccc(F)c(C#N)c1,N=C(Nc1ccccc1)c1cnon1,381.38900000000007,binding,IC50,1,0.0
