molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL5746102,5.76,1,N#Cc1ccc(CNC(=O)Nc2ccc(S(=O)(=O)N3CCCCC3)cc2)cn1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,399.4760000000003,binding,IC50,1,0.0
CHEMBL5746218,9.05,1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)Nc2ccc(F)cc2Cl)cc1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,434.8800000000001,binding,IC50,1,0.0
CHEMBL5746646,8.26,2,COc1ccc(S(=O)(=O)c2ccc(CNC(=NC#N)Nc3ccncc3)cc2)cc1,N=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)Nc1ccncc1,421.4820000000001,binding,IC50,1,0.0
CHEMBL5746669,9.0,1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)NC2CCCCC2)cc1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)NC2CCCCC2)cc1,388.4930000000002,binding,IC50,1,0.0
CHEMBL5746703,8.22,1,COCc1ccccc1S(=O)(=O)c1ccc(NC(=O)NCc2cccnc2)cc1,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)c2ccccc2)cc1,411.4830000000001,binding,IC50,1,0.0
CHEMBL5746757,8.2,1,CC(C)(C)OC(=O)N1CCCC2(CCN(S(=O)(=O)c3ccc(CNC(=O)c4ccc5nccn5c4)cc3)C2)C1,O=C(NCc1ccc(S(=O)(=O)N2CCC3(CCCNC3)C2)cc1)c1ccc2nccn2c1,553.6850000000001,binding,IC50,1,0.0
CHEMBL5746999,6.52,1,CC(C)(C)OCc1nc2ccc(C(=O)NCCCc3ncc[nH]3)cc2nc1-c1ccc(F)cc1,O=C(NCCCc1ncc[nH]1)c1ccc2ncc(-c3ccccc3)nc2c1,461.5410000000001,binding,IC50,1,0.0
CHEMBL5747410,6.77,2,Cc1nc(C)c(C(=O)N2CCC3(CC2)CC3CNC(=O)c2cc3cnccc3[nH]2)o1,O=C(NCC1CC12CCN(C(=O)c1cnco1)CC2)c1cc2cnccc2[nH]1,407.47400000000005,binding,IC50,2,0.0
CHEMBL5747670,9.0,1,N#CN=C(NCc1ccc(S(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)cc1)Nc1ccncc1,N=C(NCc1ccc(S(=O)(=O)c2ccccc2)cc1)Nc1ccncc1,493.8980000000001,binding,IC50,1,0.0
CHEMBL5748166,8.11,1,CC1CN(S(=O)(=O)c2ccc(CNC(=O)c3ccc4nccn4c3)cc2)CC(C)N1CC(F)(F)F,O=C(NCc1ccc(S(=O)(=O)N2CCNCC2)cc1)c1ccc2nccn2c1,509.55400000000014,binding,IC50,1,0.0
