molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL5744588,5.39,1,CC(Nc1ncc(-c2noc(C(F)(F)F)n2)cn1)c1ccncc1,c1cc(CNc2ncc(-c3ncon3)cn2)ccn1,336.277,binding,IC50,1,0.0
CHEMBL5745120,6.1,1,CC1(C(=O)NC(Cc2ccc(-c3noc(C(F)(F)F)n3)cn2)c2cccc(C(F)(F)F)c2)COC1,O=C(NC(Cc1ccc(-c2ncon2)cn1)c1ccccc1)C1COC1,500.39900000000017,binding,IC50,1,0.0
CHEMBL5745545,6.16,1,O=C(Cn1cncn1)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cc1)c1cccc(C(F)(F)F)c1,O=C(Cn1cncn1)N(Cc1ccc(-c2ncon2)cc1)c1ccccc1,496.37100000000004,binding,IC50,1,0.0
CHEMBL5745844,5.77,1,CNC(=O)OCc1ccc(-c2noc(C(F)(F)F)n2)cn1,c1cncc(-c2ncon2)c1,302.212,binding,IC50,1,0.0
CHEMBL5746163,5.48,1,Cc1cncnc1OCc1ccc(-c2noc(C(F)(F)F)n2)c(F)c1,c1cc(OCc2ccc(-c3ncon3)cc2)ncn1,354.263,binding,IC50,1,0.0
CHEMBL5746424,5.21,1,O=C(NO)c1ccc2nc(-c3cccc4cccnc34)sc2c1,c1cnc2c(-c3nc4ccccc4s3)cccc2c1,321.36100000000005,binding,IC50,1,0.0
CHEMBL5746456,5.89,1,CC(Cn1cncn1)C(=O)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cc1)c1cccc(C(F)(F)F)c1,O=C(CCn1cncn1)N(Cc1ccc(-c2ncon2)cc1)c1ccccc1,524.4250000000001,binding,IC50,1,0.0
CHEMBL5746748,6.14,1,Cc1noc(C2CCC(=O)N2c2ccc(-c3noc(C(F)(F)F)n3)cc2)n1,O=C1CCC(c2ncno2)N1c1ccc(-c2ncon2)cc1,379.298,binding,IC50,1,0.0
CHEMBL5746765,6.26,1,Cc1csc(-c2ccc(N)c(NC(=O)C3CCCCC3)c2)c1,O=C(Nc1cccc(-c2cccs2)c1)C1CCCCC1,314.45400000000006,binding,IC50,1,0.0
CHEMBL5746970,5.52,2,Nc1ccccc1NC(=O)C=Cc1cnn(-c2ccccc2)c1,O=C(C=Cc1cnn(-c2ccccc2)c1)Nc1ccccc1,304.353,binding,IC50,2,0.0
CHEMBL5747111,6.07,1,Fc1ccc2ccc(OCc3ccc(-c4noc(C(F)(F)F)n4)c(F)c3)nc2n1,c1cnc2nc(OCc3ccc(-c4ncon4)cc3)ccc2c1,408.286,binding,IC50,1,0.0
CHEMBL5747448,5.51,1,FC(F)(F)c1nc(-c2ccnc(OCc3c(Cl)nc4sccn34)c2)no1,c1cc(-c2ncon2)cc(OCc2cnc3sccn23)n1,401.75700000000006,binding,IC50,1,0.0
CHEMBL5747542,6.36,1,O=C(N1CCOCC1)N(Cc1ccc(-c2noc(C(F)(F)F)n2)cc1)c1cccc(C(F)(F)F)c1,O=C(N1CCOCC1)N(Cc1ccc(-c2ncon2)cc1)c1ccccc1,500.39900000000006,binding,IC50,1,0.0
CHEMBL5747623,8.92,1,CN1CCN(C(=O)N2CCC(Nc3ccc(C(=O)Nc4cc(-c5cccs5)ccc4N)cc3)CC2)CC1,O=C(Nc1cccc(-c2cccs2)c1)c1ccc(NC2CCN(C(=O)N3CCNCC3)CC2)cc1,518.6870000000002,binding,IC50,1,0.0
CHEMBL5749440,6.21,1,FC(F)(F)c1nc(-c2cnc(NCc3ccncc3)nc2)no1,c1cc(CNc2ncc(-c3ncon3)cn2)ccn1,322.25000000000006,binding,IC50,1,0.0
CHEMBL5749451,6.8,1,FC(F)(F)c1nc(-c2cnc(COc3ccc4ccccc4n3)nc2)no1,c1ccc2nc(OCc3ncc(-c4ncon4)cn3)ccc2c1,373.2940000000001,binding,IC50,1,0.0
CHEMBL5749598,6.31,1,O=C(NCc1ccccn1)c1cccc(NCc2ccc(-c3noc(C(F)(F)F)n3)cn2)c1,O=C(NCc1ccccn1)c1cccc(NCc2ccc(-c3ncon3)cn2)c1,454.4120000000001,binding,IC50,1,0.0
CHEMBL5749877,8.15,1,CC1(Nc2ccc(C(=O)Nc3cc(-c4ccncc4)ccc3N)cc2)CCN(C(=O)N2CCCC2)CC1,O=C(Nc1cccc(-c2ccncc2)c1)c1ccc(NC2CCN(C(=O)N3CCCC3)CC2)cc1,498.6310000000005,binding,IC50,1,0.0
