molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL4790736,6.57,1,CC(=O)N1CCN(c2ncc3c(n2)CCN(C(=O)c2cc(C(C)C)c(O)cc2O)C3)CC1,O=C(c1ccccc1)N1CCc2nc(N3CCNCC3)ncc2C1,439.5160000000003,binding,IC50,1,0.0
CHEMBL4791530,6.51,1,COCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(NC3CCC(O)CC3)c2c(=O)[nH]1,O=C1CCCc2c1cnn2-c1cc(NC2CCCCC2)c2c(=O)[nH]ccc2c1,478.59300000000025,binding,IC50,1,0.0
CHEMBL4793342,7.58,1,CCOc1nc(OCCOC)nc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,O=C(c1ccccc1)N1CCc2ncncc2C1,431.4890000000002,binding,IC50,1,0.0
CHEMBL4794274,4.34,1,CC(C)c1cc(C(=O)N(Cc2ccc(C#N)cc2)c2ccc(Cn3c(=O)c(F)cn(C4CCCO4)c3=O)cc2)c(O)cc1O,O=C(c1ccccc1)N(Cc1ccccc1)c1ccc(Cn2c(=O)ccn(C3CCCO3)c2=O)cc1,598.6310000000004,binding,IC50,1,0.0
CHEMBL4795032,6.43,1,CCCN(CCC)c1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,O=C(c1ccccc1)N1CCc2ncncc2C1,412.53400000000016,binding,IC50,1,0.0
CHEMBL4796320,6.95,1,CNc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,O=C(c1ccccc1)N1CCc2ncncc2C1,342.39900000000006,binding,IC50,1,0.0
CHEMBL4796520,6.05,1,CCCc1cc2cc(-n3nc(C)c4c3CC(C)(C)CC4=O)cc(NC3CCC(O)CC3)c2c(=O)[nH]1,O=C1CCCc2c1cnn2-c1cc(NC2CCCCC2)c2c(=O)[nH]ccc2c1,476.6210000000002,binding,IC50,1,0.0
CHEMBL4796556,5.73,1,Cc1nn(-c2cc(NC3CCC(O)CC3)c3c(=O)[nH]c(C4CC4)cc3c2)c2c1C(=O)CC(C)(C)C2,O=C1CCCc2c1cnn2-c1cc(NC2CCCCC2)c2c(=O)[nH]c(C3CC3)cc2c1,474.6050000000003,binding,IC50,1,0.0
CHEMBL4796810,7.06,1,CCCCOc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,O=C(c1ccccc1)N1CCc2ncncc2C1,385.4640000000001,binding,IC50,1,0.0
CHEMBL4797252,7.55,1,CCNc1nc(OCCOC)nc2c1CN(C(=O)c1cc(C(C)C)c(O)cc1O)CC2,O=C(c1ccccc1)N1CCc2ncncc2C1,430.5050000000002,binding,IC50,1,0.0
CHEMBL4797602,7.72,1,COCCOc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2,O=C(c1ccccc1)N1CCc2ncncc2C1,387.43600000000015,binding,IC50,1,0.0
CHEMBL4797741,7.15,1,CC(C)c1cc(C(=O)N2CCc3nc(OC4CCCC4)ncc3C2)c(O)cc1O,O=C(c1ccccc1)N1CCc2nc(OC3CCCC3)ncc2C1,397.47500000000014,binding,IC50,1,0.0
CHEMBL4798549,7.36,1,CC(C)c1cc(C(=O)N2Cc3ccc(NC(=O)CCCCCC(=O)NO)cc3C2)c(O)cc1O,O=C(c1ccccc1)N1Cc2ccccc2C1,469.5380000000003,binding,IC50,1,0.0
