molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL4780471,5.17,1,COc1ccc(N2N=C(c3ccc([N+](=O)[O-])cc3)C(=NNc3ccc(S(=O)(=O)O)cc3)C2=O)cc1,O=C1C(=NNc2ccccc2)C(c2ccccc2)=NN1c1ccccc1,495.4730000000002,binding,IC50,1,0.0
CHEMBL4780652,4.19,1,CCOC1OC=C(C(=O)OC)C2CC=C(CO)C12,C1=CC2COC=CC2C1,254.28199999999998,binding,IC50,1,0.0
CHEMBL4781042,4.88,1,CCOS(=O)(=O)C=Cc1ccc(OCC2=CCC3C(C(=O)OC)=COC(OCc4ccccc4)C23)cc1,C1=CC2CC=C(COc3ccccc3)C2C(OCc2ccccc2)O1,526.6070000000003,binding,IC50,1,0.0
CHEMBL4781365,5.265000000000001,2,O=C1CC(OC2OC(CO)C(O)C(O)C2O)CO1,O=C1CC(OC2CCCCO2)CO1,264.23,binding,IC50,2,0.04999999999999982
CHEMBL4782460,5.57,1,CCOS(=O)(=O)C=Cc1ccc(OCC2=CCC3C(C(=O)Nc4ccc(Oc5ccccc5)cc4)=COC(OC)C23)cc1,O=C(Nc1ccc(Oc2ccccc2)cc1)C1=COCC2C(COc3ccccc3)=CCC12,603.6930000000002,binding,IC50,1,0.0
CHEMBL478274,5.96,1,O=C(O)c1ccc(CN2C(=O)C(=Cc3ccc(Oc4ccccc4)cc3)SC2=Nc2ccccc2)cc1,O=C1C(=Cc2ccc(Oc3ccccc3)cc2)SC(=Nc2ccccc2)N1Cc1ccccc1,506.5830000000001,binding,IC50,1,0.0
CHEMBL478312,4.71,1,O=C(O)c1ccc(CN2C(=O)C(=Cc3ccc(O)c(C(=O)O)c3)SC2=Nc2ccccc2)cc1,O=C1C(=Cc2ccccc2)SC(=Nc2ccccc2)N1Cc1ccccc1,474.49400000000014,binding,IC50,1,0.0
CHEMBL4784105,5.18,1,Cc1ccc(N2N=C(c3ccc([N+](=O)[O-])cc3)C(=NNc3ccc(S(=O)(=O)O)cc3)C2=O)cc1,O=C1C(=NNc2ccccc2)C(c2ccccc2)=NN1c1ccccc1,479.4740000000002,binding,IC50,1,0.0
CHEMBL478574,4.45,1,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)CC(O)C1O,O=C(C=Cc1ccccc1)OC1CCCC(OC(=O)C=Cc2ccccc2)C1,516.4550000000003,binding,IC50,1,0.0
CHEMBL4786214,6.949999999999999,2,CC(C)C(NC1=NS(=O)(=O)c2ccccc21)C(=O)NCC(NC(=O)c1n[nH]c2ccc([N+](=O)[O-])cc12)C(N)=O,O=C(CNC1=NS(=O)(=O)c2ccccc21)NCCNC(=O)c1n[nH]c2ccccc12,556.5610000000001,binding,Kd|Ki,2,0.7000000000000002
CHEMBL4786486,4.66,1,O=C(Nc1ccc(-c2ccccc2)cc1)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(CO)=CCC12,O=C(Nc1ccc(-c2ccccc2)cc1)C1=COC(OC2CCCCO2)C2C=CCC12,525.5540000000002,binding,IC50,1,0.0
CHEMBL4788179,4.39,1,COC(=O)C1=COC(OCc2ccccc2)C2C(CO)=CCC12,C1=CC2C(C=COC2OCc2ccccc2)C1,316.35300000000007,binding,IC50,1,0.0
CHEMBL4792019,4.29,1,COc1ccccc1NC(=O)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(CO)=CCC12,O=C(Nc1ccccc1)C1=COC(OC2CCCCO2)C2C=CCC12,479.4820000000002,binding,IC50,1,0.0
CHEMBL4792956,4.91,1,Cc1cc(C(=O)O)ccc1-c1ccc(C=C2C(=O)c3ccccc3C2=O)o1,O=C1C(=Cc2ccc(-c3ccccc3)o2)C(=O)c2ccccc21,358.34900000000005,binding,IC50,1,0.0
CHEMBL4792963,4.82,1,O=C(O)c1cc(-c2ccc(C=C3Sc4ccccc4C3=O)o2)ccc1O,O=C1C(=Cc2ccc(-c3ccccc3)o2)Sc2ccccc21,364.3780000000001,binding,IC50,1,0.0
CHEMBL4794022,4.88,1,O=C(O)c1cccc2c1NC(c1cccc(Br)c1)C1CC(Sc3ccccc3[N+](=O)[O-])C(Cl)C21,c1ccc(SC2CC3c4ccccc4NC(c4ccccc4)C3C2)cc1,559.8690000000003,binding,IC50,1,0.0
CHEMBL4800515,4.68,1,O=C(Nc1ccccc1F)C1=COC(OC2OC(CO)C(O)C(O)C2O)C2C(CO)=CCC12,O=C(Nc1ccccc1)C1=COC(OC2CCCCO2)C2C=CCC12,467.44600000000014,binding,IC50,1,0.0
CHEMBL48010,5.32,1,CCCOC(=O)C1C2CCC(O2)C1C(=O)O,C1CC2CCC1O2,228.24399999999994,binding,IC50,1,0.0
CHEMBL480477,4.32,3,CC1(C)C=Cc2c(ccc3c2OCC(c2ccc(O)cc2O)C3)O1,C1=Cc2c(ccc3c2OCC(c2ccccc2)C3)OC1,324.37600000000003,binding,IC50,2,0.20000000000000018
CHEMBL48076,5.53,1,CCOC(=O)C1C2CCC(O2)C1C(=O)O,C1CC2CCC1O2,214.21699999999996,binding,IC50,1,0.0
CHEMBL481072,4.89,1,O=C1Oc2cc(O)c3c(c2C12c1c(O)cc(O)cc1OC2c1ccc(O)cc1)OC(c1ccc(O)cc1)C(O)C3,O=C1Oc2ccc3c(c2C12c1ccccc1OC2c1ccccc1)OC(c1ccccc1)CC3,542.4960000000001,binding,IC50,1,0.0
CHEMBL481657,4.23,1,CC1(C)Oc2cc3oc(=O)ccc3cc2CC1O,O=c1ccc2cc3c(cc2o1)OCCC3,246.262,binding,IC50,1,0.0
CHEMBL481854,4.91,3,CC1CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(CO)C5C(O)CC43C)C2C1C,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,504.70800000000025,binding,IC50,2,0.0
CHEMBL482673,5.31,1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CC(O)C(O)C(C)(C)C5CCC43C)C2C1,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,472.71000000000026,binding,IC50,1,0.0
CHEMBL482750,4.24,1,CSc1c(C#N)c(N)c(C#N)c(-c2ccccc2)c1-c1ccccc1,c1ccc(-c2ccccc2-c2ccccc2)cc1,341.4390000000001,binding,IC50,1,0.0
CHEMBL482965,4.07,1,COc1ccc(-c2c(C#N)c(N)c(C#N)c(SC)c2-c2ccccc2)cc1,c1ccc(-c2ccccc2-c2ccccc2)cc1,371.46500000000003,binding,IC50,1,0.0
CHEMBL482966,4.14,1,COc1ccc(-c2c(C#N)c(N)c(C#N)c(SC)c2-c2ccc(OC)cc2)cc1,c1ccc(-c2ccccc2-c2ccccc2)cc1,401.4910000000001,binding,IC50,1,0.0
CHEMBL48449,5.44,1,CC12C(=O)OC(=O)C1(C)C1CCC2O1,O=C1OC(=O)C2C3CCC(O3)C12,196.20199999999997,binding,IC50,1,0.0
CHEMBL4846983,6.08,1,Cc1c2cccn2c2cc(Cl)ccc2[n+]1C,c1ccc2c(c1)[nH+]cc1cccn12,231.706,binding,IC50,1,0.0
CHEMBL4847372,4.55,1,C=C(CC=CC(C)(C)O)C(O)CCC1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1,C1=Cc2ccccc2OC1,402.48700000000014,binding,IC50,1,0.0
CHEMBL4848667,4.52,1,O=C(CSc1nc2cc(Oc3cccc4ccccc34)ccc2[nH]1)Nc1ccc(C(=O)O)cc1,O=C(CSc1nc2cc(Oc3cccc4ccccc34)ccc2[nH]1)Nc1ccccc1,469.52200000000016,binding,Ki,1,0.0
CHEMBL4849561,4.44,1,C=C(C)C(O)CCC(=C)C(O)CCC1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1,C1=Cc2ccccc2OC1,402.4870000000002,binding,IC50,1,0.0
CHEMBL4850859,6.35,1,CC1Nc2ccc(Cl)cc2-n2cccc21,c1ccc2c(c1)NCc1cccn1-2,218.687,binding,IC50,1,0.0
CHEMBL4851102,4.63,1,O=C(CSc1nc2cc(Oc3cccc4ccccc34)ccc2[nH]1)Nc1ccccc1C(=O)O,O=C(CSc1nc2cc(Oc3cccc4ccccc34)ccc2[nH]1)Nc1ccccc1,469.52200000000016,binding,Ki,1,0.0
CHEMBL4851997,6.22,1,Cc1nc2ccc(Cl)cc2n2cccc12,c1ccc2c(c1)ncc1cccn12,216.671,binding,IC50,1,0.0
CHEMBL4854129,4.27,1,COC(C)(CCC=C(C)C)C(O)CCC1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1,C1=Cc2ccccc2OC1,418.5300000000002,binding,IC50,1,0.0
CHEMBL4856719,4.7,1,C=C(C)C=CCC(C)=CCCC1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1,C1=Cc2ccccc2OC1,368.47300000000007,binding,IC50,1,0.0
CHEMBL4859368,4.17,1,CC(=CCCC1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1)CC=CC(C)(C)O,C1=Cc2ccccc2OC1,386.4880000000001,binding,IC50,1,0.0
CHEMBL4861866,5.11,1,CC(C)=CCc1cc(-c2oc3c(CC=C(C)C)c(O)cc(O)c3c(=O)c2CC=C(C)C)c(O)cc1O,O=c1cc(-c2ccccc2)oc2ccccc12,490.5960000000003,binding,IC50,1,0.0
CHEMBL4861976,6.62,1,c1ccc(Cc2nc3ccccc3n3cccc23)cc1,c1ccc(Cc2nc3ccccc3n3cccc23)cc1,258.324,binding,IC50,1,0.0
CHEMBL4862506,5.28,1,CC(C)=CCCC(C)=CCc1c(O)cc(O)c2c(=O)c(CC=C(C)C)c(-c3ccc(O)cc3O)oc12,O=c1cc(-c2ccccc2)oc2ccccc12,490.5960000000003,binding,IC50,1,0.0
CHEMBL4863246,5.72,1,CCCC[n+]1c(C)c2cccn2c2ccccc21,c1ccc2c(c1)[nH+]cc1cccn12,239.342,binding,IC50,1,0.0
CHEMBL486382,5.3,1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,456.7110000000003,binding,IC50,1,0.0
CHEMBL486400,5.44,1,CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1,C1=C2C3CCCCC3CCC2C2CCC3CCCCC3C2C1,472.7100000000003,binding,Ki,1,0.0
CHEMBL4865928,6.29,1,CC1c2cccn2-c2ccccc2N1C,c1ccc2c(c1)NCc1cccn1-2,198.269,binding,IC50,1,0.0
CHEMBL4866095,5.22,1,C=C(CCC=C(C)C)C(O)CCC1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1,C1=Cc2ccccc2OC1,386.4880000000001,binding,IC50,1,0.0
CHEMBL4866869,5.75,1,CC(C)=CCc1c(O)ccc(C(=O)Oc2cc(C=Cc3ccc(O)cc3O)cc(O)c2-c2cc(C)cc(-c3ccc(O)cc3O)c2)c1O,O=C(Oc1cc(C=Cc2ccccc2)ccc1-c1cccc(-c2ccccc2)c1)c1ccccc1,646.6920000000003,binding,IC50,1,0.0
