held_out,compound,method,n_sources,repro_r,source_repro_r,reproducible,source_reproducible,transfer_efficiency,pearson_delta,mae,top50_overlap,sign_match
Hs 766T,Hydroxyurea,unweighted_consensus,49,0.09708051383495331,0.10168595222414148,False,False,5.651581444130995,0.5486584305763245,0.1411380022764206,0.14,0.9
Hs 766T,Hydroxyurea,generic_response,49,0.09708051383495331,0.10168595222414148,False,False,0.6098586822365684,0.059205394238233566,0.18389704823493958,0.06,0.5
Hs 766T,Hydroxyurea,shuffled_compound,49,0.09708051383495331,0.10168595222414148,False,False,3.6145067899848393,0.3508981764316559,0.17042642831802368,0.1,0.74
Hs 766T,Hydroxyurea,no_change,49,0.09708051383495331,0.10168595222414148,False,False,0.0,0.0,0.16764231026172638,0.02,0.0
Hs 766T,IQ 1,weighted_consensus_gated,49,0.14419673383235931,0.15661139343865216,False,False,3.459082830321636,0.498788446187973,0.2922554612159729,0.04,0.94
Hs 766T,IQ 1,weighted_consensus,49,0.14419673383235931,0.15661139343865216,False,False,3.805157013950469,0.5486912131309509,0.25456276535987854,0.04,0.94
Hs 766T,IQ 1,unweighted_consensus,49,0.14419673383235931,0.15661139343865216,False,False,3.809877957552223,0.5493719577789307,0.25510990619659424,0.04,0.94
Hs 766T,IQ 1,generic_response,49,0.14419673383235931,0.15661139343865216,False,False,2.1898804356239236,0.315773606300354,0.296367347240448,0.0,0.7
Hs 766T,IQ 1,shuffled_compound,49,0.14419673383235931,0.15661139343865216,False,False,1.5576709184851851,0.2246110588312149,0.3322959244251251,0.02,0.72
Hs 766T,IQ 1,no_change,49,0.14419673383235931,0.15661139343865216,False,False,0.0,0.0,0.3178790211677551,0.0,0.0
Hs 766T,Idarubicin (hydrochloride),weighted_consensus_gated,49,0.3774033486843109,0.5083276525291861,True,True,1.6023895343764054,0.6047471761703491,0.3221377730369568,0.06,0.86
Hs 766T,Idarubicin (hydrochloride),weighted_consensus,49,0.3774033486843109,0.5083276525291861,True,True,1.7522177619159864,0.6612928509712219,0.27056699991226196,0.18,0.86
Hs 766T,Idarubicin (hydrochloride),unweighted_consensus,49,0.3774033486843109,0.5083276525291861,True,True,1.7148306301034741,0.647182822227478,0.2758524715900421,0.16,0.86
Hs 766T,Idarubicin (hydrochloride),generic_response,49,0.3774033486843109,0.5083276525291861,True,True,0.4702222638113863,0.17746345698833466,0.36169031262397766,0.04,0.6
Hs 766T,Idarubicin (hydrochloride),shuffled_compound,49,0.3774033486843109,0.5083276525291861,True,True,0.3310931448554533,0.1249556615948677,0.371384859085083,0.08,0.6
Hs 766T,Idarubicin (hydrochloride),no_change,49,0.3774033486843109,0.5083276525291861,True,True,0.0,0.0,0.375160813331604,0.04,0.0
Hs 766T,Idoxuridine,weighted_consensus_gated,49,0.4152332842350006,0.29427661203389643,True,False,1.801339662039184,0.7479761838912964,0.16194221377372742,0.24,0.94
Hs 766T,Idoxuridine,weighted_consensus,49,0.4152332842350006,0.29427661203389643,True,False,1.9295436842119995,0.8012107610702515,0.10803725570440292,0.46,0.94
Hs 766T,Idoxuridine,unweighted_consensus,49,0.4152332842350006,0.29427661203389643,True,False,1.9430267186691774,0.8068093657493591,0.10611610859632492,0.46,0.94
Hs 766T,Idoxuridine,generic_response,49,0.4152332842350006,0.29427661203389643,True,False,1.164320579818282,0.48346465826034546,0.16921600699424744,0.24,0.84
Hs 766T,Idoxuridine,shuffled_compound,49,0.4152332842350006,0.29427661203389643,True,False,1.0541560679648059,0.4377206861972809,0.18917514383792877,0.24,0.84
Hs 766T,Idoxuridine,no_change,49,0.4152332842350006,0.29427661203389643,True,False,0.0,0.0,0.19367678463459015,0.02,0.0
Hs 766T,Imiquimod (hydrochloride),weighted_consensus_gated,49,0.2749999165534973,0.20725067136144,False,False,2.4677713253020928,0.678636908531189,0.16398975253105164,0.28,0.92
Hs 766T,Imiquimod (hydrochloride),weighted_consensus,49,0.2749999165534973,0.20725067136144,False,False,2.7750576377089873,0.7631406188011169,0.12075581401586533,0.42,0.92
Hs 766T,Imiquimod (hydrochloride),unweighted_consensus,49,0.2749999165534973,0.20725067136144,False,False,2.7880722616588347,0.7667196393013,0.11825159192085266,0.42,0.92
Hs 766T,Imiquimod (hydrochloride),generic_response,49,0.2749999165534973,0.20725067136144,False,False,2.2350784061409708,0.6146463751792908,0.15697775781154633,0.34,0.94
Hs 766T,Imiquimod (hydrochloride),shuffled_compound,49,0.2749999165534973,0.20725067136144,False,False,1.5280076892182535,0.42020198702812195,0.22626011073589325,0.08,0.76
Hs 766T,Imiquimod (hydrochloride),no_change,49,0.2749999165534973,0.20725067136144,False,False,0.0,0.0,0.1921217292547226,0.02,0.0
Hs 766T,Imiquimod (maleate),weighted_consensus_gated,49,0.1312231570482254,0.13662239814139143,False,False,3.37203189057937,0.4424886703491211,0.1456374228000641,0.14,0.72
Hs 766T,Imiquimod (maleate),weighted_consensus,49,0.1312231570482254,0.13662239814139143,False,False,3.912928075862596,0.5134667754173279,0.14291803538799286,0.18,0.72
Hs 766T,Imiquimod (maleate),unweighted_consensus,49,0.1312231570482254,0.13662239814139143,False,False,4.073092286750856,0.5344840288162231,0.13671696186065674,0.18,0.74
Hs 766T,Imiquimod (maleate),generic_response,49,0.1312231570482254,0.13662239814139143,False,False,2.600476003541581,0.3412426710128784,0.15151090919971466,0.18,0.6
Hs 766T,Imiquimod (maleate),shuffled_compound,49,0.1312231570482254,0.13662239814139143,False,False,2.8120494599452637,0.3690060079097748,0.1607847660779953,0.1,0.72
Hs 766T,Imiquimod (maleate),no_change,49,0.1312231570482254,0.13662239814139143,False,False,0.0,0.0,0.15848040580749512,0.02,0.0
Hs 766T,Indacaterol (maleate),weighted_consensus_gated,49,0.44930654764175415,0.291374860588005,True,False,1.5215827886899547,0.6836571097373962,0.16144482791423798,0.18,0.9
Hs 766T,Indacaterol (maleate),weighted_consensus,49,0.44930654764175415,0.291374860588005,True,False,1.6621292357915038,0.7468055486679077,0.11819934099912643,0.26,0.9
Hs 766T,Indacaterol (maleate),unweighted_consensus,49,0.44930654764175415,0.291374860588005,True,False,1.6724572847342565,0.751446008682251,0.11618725955486298,0.26,0.92
Hs 766T,Indacaterol (maleate),generic_response,49,0.44930654764175415,0.291374860588005,True,False,1.1618159611032628,0.5220115184783936,0.16641099750995636,0.2,0.76
Hs 766T,Indacaterol (maleate),shuffled_compound,49,0.44930654764175415,0.291374860588005,True,False,1.1155095446300685,0.5012057423591614,0.17786450684070587,0.16,0.82
Hs 766T,Indacaterol (maleate),no_change,49,0.44930654764175415,0.291374860588005,True,False,0.0,0.0,0.1858229637145996,0.02,0.0
Hs 766T,Infigratinib,weighted_consensus_gated,49,0.23900377750396729,0.27716029365071837,False,False,2.4901571592526146,0.5951569676399231,0.22618621587753296,0.3,0.86
Hs 766T,Infigratinib,weighted_consensus,49,0.23900377750396729,0.27716029365071837,False,False,2.826351470316109,0.6755086779594421,0.1846085786819458,0.4,0.86
Hs 766T,Infigratinib,unweighted_consensus,49,0.23900377750396729,0.27716029365071837,False,False,2.827795176738695,0.6758537292480469,0.1844836175441742,0.4,0.9
Hs 766T,Infigratinib,generic_response,49,0.23900377750396729,0.27716029365071837,False,False,2.10336928010199,0.5027132034301758,0.22753535211086273,0.32,0.76
Hs 766T,Infigratinib,shuffled_compound,49,0.23900377750396729,0.27716029365071837,False,False,-0.6144680382002375,-0.14686018228530884,0.2897350490093231,0.12,0.46
Hs 766T,Infigratinib,no_change,49,0.23900377750396729,0.27716029365071837,False,False,0.0,0.0,0.2544487416744232,0.02,0.0
Hs 766T,Ipatasertib,weighted_consensus_gated,49,-0.18299007415771484,-0.24947230708009252,False,False,,0.4353382885456085,0.24376465380191803,0.04,0.76
Hs 766T,Ipatasertib,weighted_consensus,49,-0.18299007415771484,-0.24947230708009252,False,False,,0.4733870029449463,0.22527503967285156,0.12,0.76
Hs 766T,Ipatasertib,unweighted_consensus,49,-0.18299007415771484,-0.24947230708009252,False,False,,0.475669264793396,0.22467266023159027,0.12,0.78
Hs 766T,Ipatasertib,generic_response,49,-0.18299007415771484,-0.24947230708009252,False,False,,0.12046293169260025,0.2646619975566864,0.04,0.54
Hs 766T,Ipatasertib,shuffled_compound,49,-0.18299007415771484,-0.24947230708009252,False,False,,0.15080536901950836,0.3878137469291687,0.06,0.5
Hs 766T,Ipatasertib,no_change,49,-0.18299007415771484,-0.24947230708009252,False,False,,0.0,0.2620905637741089,0.0,0.0
Hs 766T,Irinotecan,weighted_consensus_gated,49,0.2644882798194885,0.350048878800352,False,True,2.1540328892496627,0.5697164535522461,0.20917406678199768,0.06,0.88
Hs 766T,Irinotecan,weighted_consensus,49,0.2644882798194885,0.350048878800352,False,True,2.3473162185678613,0.6208376288414001,0.1760166585445404,0.14,0.88
Hs 766T,Irinotecan,unweighted_consensus,49,0.2644882798194885,0.350048878800352,False,True,2.337637527755699,0.6182777285575867,0.1763216257095337,0.14,0.88
Hs 766T,Irinotecan,generic_response,49,0.2644882798194885,0.350048878800352,False,True,1.5373895434172034,0.406621515750885,0.21669046580791473,0.08,0.68
Hs 766T,Irinotecan,shuffled_compound,49,0.2644882798194885,0.350048878800352,False,True,2.0681337195374656,0.5469971299171448,0.19307948648929596,0.12,0.86
Hs 766T,Irinotecan,no_change,49,0.2644882798194885,0.350048878800352,False,True,0.0,0.0,0.23159261047840118,0.02,0.0
Hs 766T,Irinotecan (hydrochloride),weighted_consensus_gated,49,0.4228629171848297,0.31292288826436415,True,True,1.7440223272728554,0.7374823689460754,0.14722944796085358,0.26,0.92
Hs 766T,Irinotecan (hydrochloride),weighted_consensus,49,0.4228629171848297,0.31292288826436415,True,True,1.878978005733345,0.7945501208305359,0.10612916201353073,0.54,0.92
