held_out,compound,method,n_sources,repro_r,source_repro_r,reproducible,source_reproducible,transfer_efficiency,pearson_delta,mae,top50_overlap,sign_match
NCI-H1573,DT-061,weighted_consensus_gated,49,0.18628892302513123,0.1853163881721545,False,False,2.829748229791968,0.5271507501602173,0.17347131669521332,0.18,0.86
NCI-H1573,DT-061,weighted_consensus,49,0.18628892302513123,0.1853163881721545,False,False,3.0940300782985397,0.5763835310935974,0.1615559458732605,0.32,0.86
NCI-H1573,DT-061,unweighted_consensus,49,0.18628892302513123,0.1853163881721545,False,False,3.216517067603461,0.599201500415802,0.15385641157627106,0.3,0.9
NCI-H1573,DT-061,generic_response,49,0.18628892302513123,0.1853163881721545,False,False,1.9327480127004157,0.3600495457649231,0.17970125377178192,0.2,0.8
NCI-H1573,DT-061,shuffled_compound,49,0.18628892302513123,0.1853163881721545,False,False,0.8083983874753052,0.15059566497802734,0.21833831071853638,0.12,0.62
NCI-H1573,DT-061,no_change,49,0.18628892302513123,0.1853163881721545,False,False,0.0,0.0,0.19145116209983826,0.02,0.0
NCI-H1573,Econazole,weighted_consensus_gated,49,0.0887351781129837,0.20222086745447346,False,False,5.4909440383467985,0.48723989725112915,0.16580207645893097,0.08,0.88
NCI-H1573,Econazole,weighted_consensus,49,0.0887351781129837,0.20222086745447346,False,False,6.045662097389434,0.5364629030227661,0.15621721744537354,0.22,0.88
NCI-H1573,Econazole,unweighted_consensus,49,0.0887351781129837,0.20222086745447346,False,False,6.422551985191397,0.5699062943458557,0.14612732827663422,0.14,0.88
NCI-H1573,Econazole,generic_response,49,0.0887351781129837,0.20222086745447346,False,False,3.590879268342447,0.31863731145858765,0.1778998076915741,0.04,0.74
NCI-H1573,Econazole,shuffled_compound,49,0.0887351781129837,0.20222086745447346,False,False,1.5690614999335843,0.13923095166683197,0.2408108413219452,0.1,0.68
NCI-H1573,Econazole,no_change,49,0.0887351781129837,0.20222086745447346,False,False,0.0,0.0,0.1798170506954193,0.02,0.0
NCI-H1573,Elagolix sodium,weighted_consensus_gated,49,0.46594011783599854,0.40178595080363505,True,True,1.4062155166480794,0.6552122235298157,0.1684291809797287,0.26,0.96
NCI-H1573,Elagolix sodium,weighted_consensus,49,0.46594011783599854,0.40178595080363505,True,True,1.540960817317963,0.7179954648017883,0.13939353823661804,0.58,0.96
NCI-H1573,Elagolix sodium,unweighted_consensus,49,0.46594011783599854,0.40178595080363505,True,True,1.5928277442319978,0.7421623468399048,0.1296733319759369,0.6,0.96
NCI-H1573,Elagolix sodium,generic_response,49,0.46594011783599854,0.40178595080363505,True,True,1.2073008955405646,0.5625299215316772,0.1625593900680542,0.28,0.92
NCI-H1573,Elagolix sodium,shuffled_compound,49,0.46594011783599854,0.40178595080363505,True,True,0.8121009909202528,0.37839043140411377,0.1969348043203354,0.26,0.88
NCI-H1573,Elagolix sodium,no_change,49,0.46594011783599854,0.40178595080363505,True,True,0.0,0.0,0.19622564315795898,0.0,0.0
NCI-H1573,Estrone sulfate (potassium),weighted_consensus_gated,49,0.260267972946167,0.2807760083363677,False,False,2.427707135024912,0.6318544149398804,0.16659624874591827,0.14,0.88
NCI-H1573,Estrone sulfate (potassium),weighted_consensus,49,0.260267972946167,0.2807760083363677,False,False,2.6485238305929686,0.6893259286880493,0.1426386684179306,0.32,0.88
NCI-H1573,Estrone sulfate (potassium),unweighted_consensus,49,0.260267972946167,0.2807760083363677,False,False,2.7966993330237084,0.7278912663459778,0.12973016500473022,0.34,0.88
NCI-H1573,Estrone sulfate (potassium),generic_response,49,0.260267972946167,0.2807760083363677,False,False,1.205828508037884,0.31383854150772095,0.18483015894889832,0.08,0.72
NCI-H1573,Estrone sulfate (potassium),shuffled_compound,49,0.260267972946167,0.2807760083363677,False,False,0.46252100045527705,0.12037940323352814,0.24546436965465546,0.08,0.62
NCI-H1573,Estrone sulfate (potassium),no_change,49,0.260267972946167,0.2807760083363677,False,False,0.0,0.0,0.1912359744310379,0.02,0.0
NCI-H1573,Everolimus,weighted_consensus_gated,49,0.3199459910392761,0.21371573626006746,True,False,1.6925153549785639,0.5415135025978088,0.157927006483078,0.16,0.9
NCI-H1573,Everolimus,weighted_consensus,49,0.3199459910392761,0.21371573626006746,True,False,1.880599381162088,0.6016902327537537,0.14320512115955353,0.4,0.9
NCI-H1573,Everolimus,unweighted_consensus,49,0.3199459910392761,0.21371573626006746,True,False,1.9852310153707207,0.6351667046546936,0.13312670588493347,0.38,0.9
NCI-H1573,Everolimus,generic_response,49,0.3199459910392761,0.21371573626006746,True,False,1.3407993922280679,0.4289833903312683,0.16390734910964966,0.16,0.82
NCI-H1573,Everolimus,shuffled_compound,49,0.3199459910392761,0.21371573626006746,True,False,0.579102381365337,0.18528148531913757,0.22785477340221405,0.06,0.68
NCI-H1573,Everolimus,no_change,49,0.3199459910392761,0.21371573626006746,True,False,0.0,0.0,0.1757061630487442,0.02,0.0
NCI-H1573,Fenofibrate,weighted_consensus_gated,49,0.20762160420417786,0.10854814819307351,False,False,2.6796751655213247,0.5563584566116333,0.16056221723556519,0.16,0.88
NCI-H1573,Fenofibrate,weighted_consensus,49,0.20762160420417786,0.10854814819307351,False,False,3.095020903235067,0.6425932049751282,0.1463453322649002,0.22,0.88
NCI-H1573,Fenofibrate,unweighted_consensus,49,0.20762160420417786,0.10854814819307351,False,False,3.4044519405020366,0.7068377733230591,0.12768937647342682,0.26,0.86
NCI-H1573,Fenofibrate,generic_response,49,0.20762160420417786,0.10854814819307351,False,False,1.8822965209122065,0.3908054232597351,0.17182907462120056,0.18,0.8
NCI-H1573,Fenofibrate,shuffled_compound,49,0.20762160420417786,0.10854814819307351,False,False,0.7653770656523066,0.15890881419181824,0.22212591767311096,0.1,0.62
NCI-H1573,Fenofibrate,no_change,49,0.20762160420417786,0.10854814819307351,False,False,0.0,0.0,0.17742285132408142,0.04,0.0
NCI-H1573,Fulvestrant,weighted_consensus_gated,49,0.2655315101146698,0.24954109442963576,False,False,2.1249519768155345,0.5642417073249817,0.14300833642482758,0.26,0.88
NCI-H1573,Fulvestrant,weighted_consensus,49,0.2655315101146698,0.24954109442963576,False,False,2.3264005232913707,0.6177326440811157,0.13432040810585022,0.32,0.88
NCI-H1573,Fulvestrant,unweighted_consensus,49,0.2655315101146698,0.24954109442963576,False,False,2.5276914897473657,0.6711817383766174,0.11892831325531006,0.34,0.88
NCI-H1573,Fulvestrant,generic_response,49,0.2655315101146698,0.24954109442963576,False,False,1.438594018087358,0.38199204206466675,0.1552937924861908,0.2,0.72
NCI-H1573,Fulvestrant,shuffled_compound,49,0.2655315101146698,0.24954109442963576,False,False,0.6943158058483961,0.1843627244234085,0.18459969758987427,0.12,0.62
NCI-H1573,Fulvestrant,no_change,49,0.2655315101146698,0.24954109442963576,False,False,0.0,0.0,0.1595231592655182,0.02,0.0
NCI-H1573,Furosemide,weighted_consensus_gated,49,0.3059086203575134,0.2521209873221054,True,False,1.8158215768968853,0.5554754734039307,0.153243288397789,0.08,0.86
NCI-H1573,Furosemide,weighted_consensus,49,0.3059086203575134,0.2521209873221054,True,False,1.9507549741392496,0.5967527627944946,0.14267434179782867,0.26,0.86
NCI-H1573,Furosemide,unweighted_consensus,49,0.3059086203575134,0.2521209873221054,True,False,2.0711256854876816,0.6335752010345459,0.13167662918567657,0.22,0.84
NCI-H1573,Furosemide,generic_response,49,0.3059086203575134,0.2521209873221054,True,False,0.9334751802069055,0.2855581045150757,0.16263826191425323,0.12,0.68
NCI-H1573,Furosemide,shuffled_compound,49,0.3059086203575134,0.2521209873221054,True,False,0.44604606711032785,0.13644933700561523,0.22068235278129578,0.14,0.52
